shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
objects/tree_mpeg7-02,objects,targets/objects/tree_mpeg7-02.png,0.6605,0.6358,0.0137,0.617,10,4,3,0.2,86.2,objects/tree_mpeg7-02/tree_mpeg7-02_best.png,"[1.004411, -0.850121, -1.627657, 1.582886, 2.779936, 1.652097, 1.109453, -1.209961, 0.169283, -1.370921, 2.75078, -0.002058, -0.919738, -1.164492, -0.382946, -1.096779, -2.722556, 1.195076]",57.55,-48.71,-93.26,90.69,159.28,94.66,63.57,-69.33,9.7,-78.55,157.61,-0.12,-52.7,-66.72,-21.94,-62.84,-155.99,68.47
animals/turtle_mpeg7-03,animals,targets/animals/turtle_mpeg7-03.png,0.6602,0.6334,0.0176,0.6076,10,4,3,0.2,123.0,animals/turtle_mpeg7-03/turtle_mpeg7-03_best.png,"[-0.772682, -0.842927, -1.350739, 1.557999, 0.37653, 0.017033, -0.220239, -1.188365, -0.716713, 1.644084, -1.199718, 1.637485, 1.032419, -1.017855, -0.516178, 0.430246, 2.831647, -0.011816]",-44.27,-48.3,-77.39,89.27,21.57,0.98,-12.62,-68.09,-41.06,94.2,-68.74,93.82,59.15,-58.32,-29.57,24.65,162.24,-0.68
objects/hat_mpeg7-04,objects,targets/objects/hat_mpeg7-04.png,0.6599,0.6203,0.0284,0.5665,10,5,3,0.2,86.4,objects/hat_mpeg7-04/hat_mpeg7-04_best.png,"[-1.735587, 0.046212, -0.489935, -0.258366, -2.048591, -0.154471, 0.933586, -1.194152, -1.37271, 0.957969, -1.929274, 0.275897, -1.275836, 0.589206, -1.673822, -1.001584, -2.74385, 0.905011]",-99.44,2.65,-28.07,-14.8,-117.38,-8.85,53.49,-68.42,-78.65,54.89,-110.54,15.81,-73.1,33.76,-95.9,-57.39,-157.21,51.85
animals/octopus_mpeg7-03,animals,targets/animals/octopus_mpeg7-03.png,0.6598,0.6273,0.0258,0.586,10,3,3,0.2,123.7,animals/octopus_mpeg7-03/octopus_mpeg7-03_best.png,"[-1.895144, 0.590226, -1.031479, -0.675622, 1.184177, 1.453674, 1.91986, -0.982011, -1.616913, 1.350175, -1.256664, 0.20215, 1.107745, -0.444722, -1.656083, -0.081918, 2.243973, 1.402939]",-108.58,33.82,-59.1,-38.71,67.85,83.29,110.0,-56.27,-92.64,77.36,-72.0,11.58,63.47,-25.48,-94.89,-4.69,128.57,80.38
abstract/device6_mpeg7-04,abstract,targets/abstract/device6_mpeg7-04.png,0.6593,0.6242,0.0179,0.5949,10,2,3,0.2,123.2,abstract/device6_mpeg7-04/device6_mpeg7-04_best.png,"[-1.873761, 0.15664, -1.068485, -1.65806, 1.88785, 0.988414, -1.91986, 0.791332, -1.069135, -0.768945, 0.053691, 0.875736, -0.942444, 0.523919, -1.69, -1.586142, 2.84121, 0.484651]",-107.36,8.97,-61.22,-95.0,108.17,56.63,-110.0,45.34,-61.26,-44.06,3.08,50.18,-54.0,30.02,-96.83,-90.88,162.79,27.77
letters_upper/C_dejavusansmono-bold,letters_upper,targets/letters_upper/C_dejavusansmono-bold.png,0.6589,0.6235,0.0233,0.5795,10,7,3,0.2,123.6,letters_upper/C_dejavusansmono-bold/C_dejavusansmono-bold_best.png,"[0.856886, -0.279319, -1.369222, -1.199968, 2.386369, -0.157033, -1.136258, -1.543576, -1.657742, 0.318291, -2.385856, -0.174533, -1.054813, -1.370864, 1.092562, -1.169366, -0.260959, 1.353444]",49.1,-16.0,-78.45,-68.75,136.73,-9.0,-65.1,-88.44,-94.98,18.24,-136.7,-10.0,-60.44,-78.54,62.6,-67.0,-14.95,77.55
abstract/misk_mpeg7-04,abstract,targets/abstract/misk_mpeg7-04.png,0.6586,0.6355,0.016,0.6093,10,3,3,0.2,122.5,abstract/misk_mpeg7-04/misk_mpeg7-04_best.png,"[-1.91986, 0.475709, -1.648888, 0.693227, -1.372673, 1.591463, 1.651748, -0.917977, -1.66418, 0.708246, -0.939615, -0.136205, -0.347582, -1.492662, -0.388337, 0.009665, 0.703683, 0.68724]",-110.0,27.26,-94.47,39.72,-78.65,91.18,94.64,-52.6,-95.35,40.58,-53.84,-7.8,-19.91,-85.52,-22.25,0.55,40.32,39.38
objects/teddy_mpeg7-03,objects,targets/objects/teddy_mpeg7-03.png,0.6585,0.6201,0.023,0.5834,10,1,3,0.2,87.8,objects/teddy_mpeg7-03/teddy_mpeg7-03_best.png,"[-1.749615, 0.687832, -1.422745, -0.545105, -0.533533, 1.066936, -1.393854, 0.826492, -1.652789, -1.557863, 1.750934, 0.658782, -1.91986, 0.711559, -0.673287, -1.083089, 0.912762, 0.624058]",-100.25,39.41,-81.52,-31.23,-30.57,61.13,-79.86,47.35,-94.7,-89.26,100.32,37.75,-110.0,40.77,-38.58,-62.06,52.3,35.76
vehicles/chopper_mpeg7-05,vehicles,targets/vehicles/chopper_mpeg7-05.png,0.6584,0.6088,0.0245,0.5798,10,9,3,0.2,87.1,vehicles/chopper_mpeg7-05/chopper_mpeg7-05_best.png,"[1.092564, -0.455844, -1.69, -1.644282, -1.818269, 1.74533, 1.91986, -0.611359, -1.416435, -1.603905, 0.676036, 1.435212, 0.996914, -0.444054, 0.212868, 1.639452, 2.479366, 1.708284]",62.6,-26.12,-96.83,-94.21,-104.18,100.0,110.0,-35.03,-81.16,-91.9,38.73,82.23,57.12,-25.44,12.2,93.93,142.06,97.88
objects/fountain_mpeg7-01,objects,targets/objects/fountain_mpeg7-01.png,0.658,0.624,0.0214,0.5859,10,1,3,0.2,85.9,objects/fountain_mpeg7-01/fountain_mpeg7-01_best.png,"[-1.810935, 0.419604, -1.293236, 1.286559, 1.814638, 0.459141, 1.735024, -1.045396, -1.322458, -1.326409, 1.921025, 1.199503, -1.91986, 0.801984, -1.200673, 0.686704, 0.577739, 1.035109]",-103.76,24.04,-74.1,73.71,103.97,26.31,99.41,-59.9,-75.77,-76.0,110.07,68.73,-110.0,45.95,-68.79,39.35,33.1,59.31
abstract/device9_mpeg7-01,abstract,targets/abstract/device9_mpeg7-01.png,0.6574,0.6341,0.0146,0.6129,10,6,3,0.2,122.8,abstract/device9_mpeg7-01/device9_mpeg7-01_best.png,"[0.973046, -1.071731, -1.69, 1.248053, -1.596637, 0.132554, -1.187979, 0.448732, -1.589021, -1.223242, 1.9091, 1.156915, -0.937989, -0.505111, -1.485266, -0.047755, 1.567808, 1.69414]",55.75,-61.41,-96.83,71.51,-91.48,7.59,-68.07,25.71,-91.04,-70.09,109.38,66.29,-53.74,-28.94,-85.1,-2.74,89.83,97.07
objects/glas_mpeg7-04,objects,targets/objects/glas_mpeg7-04.png,0.6571,0.6186,0.0269,0.5721,10,6,3,0.2,85.8,objects/glas_mpeg7-04/glas_mpeg7-04_best.png,"[0.321327, -0.817573, -0.925083, 1.266582, -2.398031, -0.026934, -0.249883, -1.137196, -0.424693, -0.571431, -2.164113, 1.663385, -0.172091, -0.903928, -0.551652, 1.059952, -0.794538, 0.25005]",18.41,-46.84,-53.0,72.57,-137.4,-1.54,-14.32,-65.16,-24.33,-32.74,-123.99,95.3,-9.86,-51.79,-31.61,60.73,-45.52,14.33
objects/hat_mpeg7-02,objects,targets/objects/hat_mpeg7-02.png,0.6569,0.5996,0.0375,0.5253,10,1,3,0.2,85.8,objects/hat_mpeg7-02/hat_mpeg7-02_best.png,"[0.898812, -0.383925, -1.544829, -1.65806, 0.028478, 0.601121, -0.677746, -0.810836, -1.633717, -1.430364, -1.254357, 0.860975, 0.843083, -0.377717, -0.168161, 1.610232, -1.624922, 0.21774]",51.5,-22.0,-88.51,-95.0,1.63,34.44,-38.83,-46.46,-93.61,-81.95,-71.87,49.33,48.31,-21.64,-9.63,92.26,-93.1,12.48
animals/ray_mpeg7-01,animals,targets/animals/ray_mpeg7-01.png,0.6559,0.6342,0.0161,0.6045,10,2,3,0.2,124.1,animals/ray_mpeg7-01/ray_mpeg7-01_best.png,"[1.290709, -1.085937, -0.674294, -0.896599, -0.749115, 1.115392, -1.91986, 0.196136, -0.521939, -0.689738, 0.780301, 1.623203, 1.91986, -0.785275, -1.510084, 1.087722, 2.026731, 1.617775]",73.95,-62.22,-38.63,-51.37,-42.92,63.91,-110.0,11.24,-29.9,-39.52,44.71,93.0,110.0,-44.99,-86.52,62.32,116.12,92.69
digits/6_dejavusans-bold,digits,targets/digits/6_dejavusans-bold.png,0.6558,0.6253,0.0221,0.5843,10,4,3,0.2,122.9,digits/6_dejavusans-bold/6_dejavusans-bold_best.png,"[1.703104, -0.834228, -1.69, 1.63109, -0.75441, 0.503269, 0.91389, -1.265642, -1.608624, 1.65806, 0.049771, -0.174533, 0.071874, -1.377993, -0.618133, 1.598693, -0.27889, -0.111413]",97.58,-47.8,-96.83,93.45,-43.22,28.84,52.36,-72.52,-92.17,95.0,2.85,-10.0,4.12,-78.95,-35.42,91.6,-15.98,-6.38
letters_upper/G_dejavusansmono-bold,letters_upper,targets/letters_upper/G_dejavusansmono-bold.png,0.6558,0.6185,0.0252,0.5813,10,4,3,0.2,124.3,letters_upper/G_dejavusansmono-bold/G_dejavusansmono-bold_best.png,"[0.779841, -0.46277, -0.891443, -1.419838, 1.674454, 0.082629, 1.059573, -1.335642, -1.621399, 1.422618, 1.432461, 0.772741, 0.96217, 0.286789, -1.69, -1.24971, 1.987973, 0.609237]",44.68,-26.51,-51.08,-81.35,95.94,4.73,60.71,-76.53,-92.9,81.51,82.07,44.27,55.13,16.43,-96.83,-71.6,113.9,34.91
animals/bird_mpeg7-05,animals,targets/animals/bird_mpeg7-05.png,0.6557,0.6309,0.0195,0.6021,10,8,3,0.2,123.0,animals/bird_mpeg7-05/bird_mpeg7-05_best.png,"[1.025937, -0.745858, -1.394387, -0.649971, -0.579248, -0.141702, -1.072872, -0.580747, -0.432055, 1.657131, -1.776515, -0.06846, 0.852686, 0.061363, -1.69, -1.219049, 0.806639, 1.136306]",58.78,-42.73,-79.89,-37.24,-33.19,-8.12,-61.47,-33.27,-24.75,94.95,-101.79,-3.92,48.86,3.52,-96.83,-69.85,46.22,65.11
letters_upper/D_dejavusans-bold,letters_upper,targets/letters_upper/D_dejavusans-bold.png,0.6557,0.6325,0.0153,0.5972,10,0,3,0.2,124.0,letters_upper/D_dejavusans-bold/D_dejavusans-bold_best.png,"[-1.181488, 0.157796, -1.69, -1.197317, 1.439276, 1.081427, 0.67147, -1.109356, -1.498565, 1.230002, -2.537312, 1.22396, 0.128785, 0.060059, -1.636481, -0.874342, -2.371051, 1.610056]",-67.69,9.04,-96.83,-68.6,82.46,61.96,38.47,-63.56,-85.86,70.47,-145.38,70.13,7.38,3.44,-93.76,-50.1,-135.85,92.25
letters_lower/f_dejavusansmono-bold,letters_lower,targets/letters_lower/f_dejavusansmono-bold.png,0.6554,0.6296,0.0215,0.5845,10,8,3,0.2,86.3,letters_lower/f_dejavusansmono-bold/f_dejavusansmono-bold_best.png,"[1.91986, 0.246507, -1.6314, 0.508486, -1.752269, 0.668793, 0.509073, -1.132789, -0.200068, 0.934825, -1.662961, -0.174533, -0.597858, -0.840116, -0.751235, -1.39094, -2.485278, -0.174533]",110.0,14.12,-93.47,29.13,-100.4,38.32,29.17,-64.9,-11.46,53.56,-95.28,-10.0,-34.25,-48.14,-43.04,-79.69,-142.4,-10.0
letters_lower/p_dejavusansmono-bold,letters_lower,targets/letters_lower/p_dejavusansmono-bold.png,0.6554,0.6319,0.0149,0.6099,10,5,3,0.2,85.6,letters_lower/p_dejavusansmono-bold/p_dejavusansmono-bold_best.png,"[1.862739, -0.599981, -1.158723, 1.19478, 1.649559, 0.788209, -0.434453, -0.959828, -1.30031, 0.871221, -1.774978, -0.03431, 0.478794, -0.315424, -1.150432, -0.894045, 2.298089, -0.174533]",106.73,-34.38,-66.39,68.46,94.51,45.16,-24.89,-54.99,-74.5,49.92,-101.7,-1.97,27.43,-18.07,-65.91,-51.23,131.67,-10.0
letters_upper/P_dejavusansmono-bold,letters_upper,targets/letters_upper/P_dejavusansmono-bold.png,0.6554,0.6121,0.028,0.555,10,6,3,0.2,123.9,letters_upper/P_dejavusansmono-bold/P_dejavusansmono-bold_best.png,"[1.719513, -0.712214, -1.299247, 1.203215, -1.472168, 1.327989, -0.529476, -0.505115, -1.69, 0.101007, -2.172421, 1.74533, -0.648831, -0.739681, -1.647511, -0.05457, 2.661385, 0.527814]",98.52,-40.81,-74.44,68.94,-84.35,76.09,-30.34,-28.94,-96.83,5.79,-124.47,100.0,-37.18,-42.38,-94.4,-3.13,152.49,30.24
objects/teddy_mpeg7-02,objects,targets/objects/teddy_mpeg7-02.png,0.6554,0.6331,0.015,0.6097,10,8,3,0.2,86.6,objects/teddy_mpeg7-02/teddy_mpeg7-02_best.png,"[1.045189, -0.536201, -1.69, -1.65806, -1.324873, 0.27714, 0.73255, 0.122643, -1.672104, -1.148477, -1.047987, 0.258707, 0.625388, -1.188666, -0.801286, 0.63832, -1.338157, 0.182055]",59.88,-30.72,-96.83,-95.0,-75.91,15.88,41.97,7.03,-95.8,-65.8,-60.05,14.82,35.83,-68.11,-45.91,36.57,-76.67,10.43
letters_lower/t_dejavusansmono-bold,letters_lower,targets/letters_lower/t_dejavusansmono-bold.png,0.6552,0.6318,0.0182,0.5882,10,4,3,0.2,86.4,letters_lower/t_dejavusansmono-bold/t_dejavusansmono-bold_best.png,"[0.986472, -0.824293, -0.953099, 1.602991, -1.000177, 1.010032, -0.60753, -1.260195, 0.01748, -0.273027, -0.086534, 0.125599, 0.113239, -0.669849, -0.719979, -1.503111, -1.21196, 0.346226]",56.52,-47.23,-54.61,91.84,-57.31,57.87,-34.81,-72.2,1.0,-15.64,-4.96,7.2,6.49,-38.38,-41.25,-86.12,-69.44,19.84
animals/camel_mpeg7-01,animals,targets/animals/camel_mpeg7-01.png,0.6551,0.6106,0.0227,0.5823,10,3,3,0.2,124.6,animals/camel_mpeg7-01/camel_mpeg7-01_best.png,"[-1.722946, 0.025551, -0.351467, -0.30973, 0.789311, 1.64958, 1.862413, -1.383686, -0.979376, 1.59713, -0.766923, 0.057501, 0.427095, -1.304668, -0.612491, 0.004114, 0.880552, 0.094736]",-98.72,1.46,-20.14,-17.75,45.22,94.51,106.71,-79.28,-56.11,91.51,-43.94,3.29,24.47,-74.75,-35.09,0.24,50.45,5.43
animals/butterfly_mpeg7-04,animals,targets/animals/butterfly_mpeg7-04.png,0.6549,0.6018,0.0307,0.5534,10,3,3,0.2,125.1,animals/butterfly_mpeg7-04/butterfly_mpeg7-04_best.png,"[-1.91986, 0.078381, -0.280778, -0.673496, 0.999801, 1.040647, 1.361988, -1.347888, -0.634615, 1.305587, 1.82895, 1.567577, 0.933989, -0.069192, -0.892493, 0.399529, 1.43058, 0.792759]",-110.0,4.49,-16.09,-38.59,57.28,59.62,78.04,-77.23,-36.36,74.8,104.79,89.82,53.51,-3.96,-51.14,22.89,81.97,45.42
animals/elephant_mpeg7-02,animals,targets/animals/elephant_mpeg7-02.png,0.6549,0.616,0.0215,0.5803,10,1,3,0.2,123.1,animals/elephant_mpeg7-02/elephant_mpeg7-02_best.png,"[0.714863, -0.162675, -1.467466, -1.566685, -0.320748, 1.344929, 0.810313, -0.363737, -1.69, -1.080773, -2.566131, 1.742989, 0.840281, 0.733188, -1.597404, -1.459935, -1.540475, -0.153627]",40.96,-9.32,-84.08,-89.76,-18.38,77.06,46.43,-20.84,-96.83,-61.92,-147.03,99.87,48.14,42.01,-91.52,-83.65,-88.26,-8.8
digits/1_dejavusansmono-bold,digits,targets/digits/1_dejavusansmono-bold.png,0.6549,0.6271,0.0181,0.5962,10,5,3,0.2,124.9,digits/1_dejavusansmono-bold/1_dejavusansmono-bold_best.png,"[-1.91986, -0.77939, 0.724636, -1.423525, -2.545284, 0.250679, -0.460342, -0.735768, -1.189771, 0.872905, -2.37259, 0.652588, -1.016954, -1.495749, -1.610005, -0.589427, -1.359234, 1.382531]",-110.0,-44.66,41.52,-81.56,-145.83,14.36,-26.38,-42.16,-68.17,50.01,-135.94,37.39,-58.27,-85.7,-92.25,-33.77,-77.88,79.21
letters_lower/g_dejavusansmono-bold,letters_lower,targets/letters_lower/g_dejavusansmono-bold.png,0.6534,0.6309,0.015,0.6075,10,1,3,0.2,87.2,letters_lower/g_dejavusansmono-bold/g_dejavusansmono-bold_best.png,"[1.038935, -1.621401, -0.487202, 0.446483, -2.741537, -0.123903, -0.995687, -0.467276, -0.542656, -1.238587, 1.456719, 0.823942, -0.181077, -0.797222, -1.117256, -0.036131, -2.7156, 1.549659]",59.53,-92.9,-27.91,25.58,-157.08,-7.1,-57.05,-26.77,-31.09,-70.97,83.46,47.21,-10.37,-45.68,-64.01,-2.07,-155.59,88.79
animals/rat_mpeg7-05,animals,targets/animals/rat_mpeg7-05.png,0.6532,0.6362,0.0079,0.6205,10,3,3,0.2,123.6,animals/rat_mpeg7-05/rat_mpeg7-05_best.png,"[-1.364719, -1.142562, 0.260708, -1.252239, 1.945724, 0.973961, 1.527952, -0.424522, -1.643401, 1.065033, -1.136368, -0.174533, -0.563999, -0.740423, -1.008654, -0.567557, -0.303079, -0.008767]",-78.19,-65.46,14.94,-71.75,111.48,55.8,87.55,-24.32,-94.16,61.02,-65.11,-10.0,-32.31,-42.42,-57.79,-32.52,-17.37,-0.5
animals/fly_mpeg7-02,animals,targets/animals/fly_mpeg7-02.png,0.6528,0.6055,0.0239,0.5631,10,5,3,0.2,124.9,animals/fly_mpeg7-02/fly_mpeg7-02_best.png,"[1.435014, -1.493117, -0.136885, 1.453555, -1.970905, 1.74533, -1.850119, -0.013598, -1.162448, -1.257804, 0.210559, 1.653534, -0.877018, -0.797406, -1.528154, -1.287953, -1.358176, 0.159109]",82.22,-85.55,-7.84,83.28,-112.92,100.0,-106.0,-0.78,-66.6,-72.07,12.06,94.74,-50.25,-45.69,-87.56,-73.79,-77.82,9.12
letters_upper/Q_dejavusans-bold,letters_upper,targets/letters_upper/Q_dejavusans-bold.png,0.6522,0.5939,0.0272,0.5588,10,8,3,0.2,122.7,letters_upper/Q_dejavusans-bold/Q_dejavusans-bold_best.png,"[0.487045, -0.473421, -0.568482, -1.518973, -1.37483, 0.657798, -0.258026, -1.068144, -1.087891, 0.692, 1.040396, -0.174533, -0.476484, -1.367101, -1.083141, 0.662053, -0.671768, -0.166078]",27.91,-27.13,-32.57,-87.03,-78.77,37.69,-14.78,-61.2,-62.33,39.65,59.61,-10.0,-27.3,-78.33,-62.06,37.93,-38.49,-9.52
abstract/heart_mpeg7-04,abstract,targets/abstract/heart_mpeg7-04.png,0.652,0.6182,0.017,0.588,10,3,3,0.2,123.8,abstract/heart_mpeg7-04/heart_mpeg7-04_best.png,"[-0.98414, -0.676688, -0.792037, 1.407468, -2.719613, 1.74533, 0.83572, -1.001011, -1.69, 0.816456, 2.84121, 1.044231, -1.91986, 0.172916, -0.57717, -1.576593, -2.018564, 0.960228]",-56.39,-38.77,-45.38,80.64,-155.82,100.0,47.88,-57.35,-96.83,46.78,162.79,59.83,-110.0,9.91,-33.07,-90.33,-115.66,55.02
objects/teddy_mpeg7-04,objects,targets/objects/teddy_mpeg7-04.png,0.652,0.6296,0.0169,0.5944,10,7,3,0.2,88.2,objects/teddy_mpeg7-04/teddy_mpeg7-04_best.png,"[1.333524, -1.016229, -1.52997, 0.452588, 2.309408, -0.174533, 1.86911, -1.21975, -0.9234, 1.212163, -0.851431, 0.343322, 0.799802, -1.316168, -1.69, 1.65806, 1.442463, 0.968599]",76.41,-58.23,-87.66,25.93,132.32,-10.0,107.09,-69.89,-52.91,69.45,-48.78,19.67,45.83,-75.41,-96.83,95.0,82.65,55.5
animals/octopus_mpeg7-01,animals,targets/animals/octopus_mpeg7-01.png,0.6518,0.6181,0.022,0.5876,10,2,3,0.2,123.7,animals/octopus_mpeg7-01/octopus_mpeg7-01_best.png,"[-1.467833, 0.154474, -0.902221, -1.64777, 1.958917, 0.38309, -1.91986, 0.796156, -1.516986, -0.40872, 0.96528, 1.473805, 1.081698, -0.918086, -1.091536, 0.361276, 1.240044, 0.319692]",-84.1,8.85,-51.69,-94.41,112.24,21.95,-110.0,45.62,-86.92,-23.42,55.31,84.44,61.98,-52.6,-62.54,20.7,71.05,18.32
animals/rat_mpeg7-02,animals,targets/animals/rat_mpeg7-02.png,0.6517,0.6312,0.0138,0.5988,10,7,3,0.2,123.3,animals/rat_mpeg7-02/rat_mpeg7-02_best.png,"[1.086675, -0.655103, -1.155564, -1.131871, 2.781289, -0.174533, 1.249136, -0.302908, -0.983043, -0.864604, -0.80443, 1.723901, 0.639525, -0.945942, -0.546138, -0.724337, -1.915824, 1.001277]",62.26,-37.53,-66.21,-64.85,159.36,-10.0,71.57,-17.36,-56.32,-49.54,-46.09,98.77,36.64,-54.2,-31.29,-41.5,-109.77,57.37
animals/ray_mpeg7-03,animals,targets/animals/ray_mpeg7-03.png,0.6516,0.6191,0.0171,0.5927,10,4,3,0.2,122.5,animals/ray_mpeg7-03/ray_mpeg7-03_best.png,"[0.894114, -0.659915, -1.67635, 1.626102, 2.205704, 1.745191, 1.120498, -1.004658, -0.375806, 1.634332, 1.759021, 1.305844, -0.736701, -0.835137, -1.682792, 0.127008, -2.700862, 1.498769]",51.23,-37.81,-96.05,93.17,126.38,99.99,64.2,-57.56,-21.53,93.64,100.78,74.82,-42.21,-47.85,-96.42,7.28,-154.75,85.87
objects/teddy_mpeg7-01,objects,targets/objects/teddy_mpeg7-01.png,0.651,0.6205,0.0246,0.5852,10,7,3,0.2,87.3,objects/teddy_mpeg7-01/teddy_mpeg7-01_best.png,"[1.224774, -1.02225, -1.549076, 1.059722, 2.710179, -0.174533, 1.698118, -1.361115, -0.782576, 0.984543, -0.965021, 0.101278, 0.795032, -1.524576, -1.360345, 1.615631, 1.856342, 1.160187]",70.17,-58.57,-88.76,60.72,155.28,-10.0,97.29,-77.99,-44.84,56.41,-55.29,5.8,45.55,-87.35,-77.94,92.57,106.36,66.47
letters_lower/j_dejavusans-bold,letters_lower,targets/letters_lower/j_dejavusans-bold.png,0.6503,0.6138,0.0327,0.5535,10,6,3,0.2,87.3,letters_lower/j_dejavusans-bold/j_dejavusans-bold_best.png,"[1.809632, 0.693105, -1.636124, -0.425727, -1.646562, -0.112907, -1.171765, 1.74533, -1.537736, -0.787017, 2.789668, 1.725966, 0.241288, -1.081961, -0.487415, 0.233859, 1.069431, 0.931934]",103.68,39.71,-93.74,-24.39,-94.34,-6.47,-67.14,100.0,-88.11,-45.09,159.84,98.89,13.82,-61.99,-27.93,13.4,61.27,53.4
abstract/device5_mpeg7-04,abstract,targets/abstract/device5_mpeg7-04.png,0.6502,0.6147,0.0162,0.5918,10,6,3,0.2,121.5,abstract/device5_mpeg7-04/device5_mpeg7-04_best.png,"[-0.984461, -0.892522, -0.452551, 1.65806, -1.302052, -0.116138, 1.005275, -0.852175, -1.557319, 1.094396, 2.84121, 0.382741, 0.342895, -0.766611, -1.427729, -1.393107, -0.712301, 0.743961]",-56.41,-51.14,-25.93,95.0,-74.6,-6.65,57.6,-48.83,-89.23,62.7,162.79,21.93,19.65,-43.92,-81.8,-79.82,-40.81,42.63
hand_shadow/dog_hasper-01,hand_shadow,targets/hand_shadow/dog_hasper-01.png,0.6496,0.6067,0.0283,0.5625,10,7,3,0.2,87.1,hand_shadow/dog_hasper-01/dog_hasper-01_best.png,"[0.816591, -0.366576, -1.678409, -1.490109, 2.808132, 0.055045, -1.084597, 0.067549, -1.666621, -0.896146, 1.265134, 0.960061, 1.09076, 0.817365, -0.465045, -0.857072, -1.444007, 0.044328]",46.79,-21.0,-96.17,-85.38,160.89,3.15,-62.14,3.87,-95.49,-51.35,72.49,55.01,62.5,46.83,-26.65,-49.11,-82.74,2.54
letters_upper/I_dejavusansmono-bold,letters_upper,targets/letters_upper/I_dejavusansmono-bold.png,0.6495,0.6313,0.0122,0.6139,10,6,3,0.2,122.6,letters_upper/I_dejavusansmono-bold/I_dejavusansmono-bold_best.png,"[-0.607568, -0.990343, -0.500599, -0.49231, -2.171927, 1.737129, -0.397024, -0.96451, -0.660319, 0.615312, -2.229418, 0.441223, 1.301729, -0.93435, 1.168812, 0.630593, 0.894184, 0.725754]",-34.81,-56.74,-28.68,-28.21,-124.44,99.53,-22.75,-55.26,-37.83,35.25,-127.74,25.28,74.58,-53.53,66.97,36.13,51.23,41.58
letters_upper/J_dejavuserif-bold,letters_upper,targets/letters_upper/J_dejavuserif-bold.png,0.6494,0.6088,0.021,0.5744,10,6,3,0.2,122.2,letters_upper/J_dejavuserif-bold/J_dejavuserif-bold_best.png,"[-0.423562, -0.998308, -0.563217, -0.209202, -2.289487, 1.545979, -1.136295, -1.142858, -1.15832, 1.309858, 2.812074, 0.627193, -0.455793, -1.430311, -0.183256, 0.344223, -0.722286, 1.711981]",-24.27,-57.2,-32.27,-11.99,-131.18,88.58,-65.1,-65.48,-66.37,75.05,161.12,35.94,-26.12,-81.95,-10.5,19.72,-41.38,98.09
letters_upper/D_dejavuserif-bold,letters_upper,targets/letters_upper/D_dejavuserif-bold.png,0.6493,0.5968,0.026,0.568,10,5,3,0.2,123.6,letters_upper/D_dejavuserif-bold/D_dejavuserif-bold_best.png,"[1.882779, -0.88198, -0.938215, 1.196866, 1.596227, 1.261526, 0.718838, -1.3133, -1.206768, 1.092603, -1.381728, -0.174533, -0.932889, -1.524167, 1.264556, -0.739561, -0.663073, 1.386614]",107.88,-50.53,-53.76,68.58,91.46,72.28,41.19,-75.25,-69.14,62.6,-79.17,-10.0,-53.45,-87.33,72.45,-42.37,-37.99,79.45
abstract/heart_mpeg7-03,abstract,targets/abstract/heart_mpeg7-03.png,0.6489,0.6104,0.0331,0.534,10,0,3,0.2,123.3,abstract/heart_mpeg7-03/heart_mpeg7-03_best.png,"[-1.91986, 0.299817, -0.677543, -0.45375, 2.335053, 1.079562, -1.22118, -0.522034, 0.082991, -1.098126, 0.620164, 1.497411, -1.860644, -0.467279, -0.086237, -1.650121, 1.403895, 1.116908]",-110.0,17.18,-38.82,-26.0,133.79,61.85,-69.97,-29.91,4.76,-62.92,35.53,85.8,-106.61,-26.77,-4.94,-94.54,80.44,63.99
abstract/device5_mpeg7-01,abstract,targets/abstract/device5_mpeg7-01.png,0.6486,0.5913,0.0216,0.5626,10,6,3,0.2,122.4,abstract/device5_mpeg7-01/device5_mpeg7-01_best.png,"[-0.874833, -1.213319, -0.055102, 1.403401, 2.064804, 0.151081, -0.559358, -0.792041, -1.430068, -1.271525, -2.673053, 1.569157, 0.908508, -1.186251, -0.508375, 0.414879, 1.450227, 0.275539]",-50.12,-69.52,-3.16,80.41,118.3,8.66,-32.05,-45.38,-81.94,-72.85,-153.15,89.91,52.05,-67.97,-29.13,23.77,83.09,15.79
animals/rat_mpeg7-03,animals,targets/animals/rat_mpeg7-03.png,0.6477,0.6351,0.0091,0.6149,10,4,3,0.2,122.7,animals/rat_mpeg7-03/rat_mpeg7-03_best.png,"[-1.91986, -0.210352, -0.877377, 0.97906, 0.036903, 0.068488, -1.80524, -0.454933, -1.091402, -0.705071, -0.554443, 1.314447, -0.395686, -0.970959, 0.413649, -1.48833, -1.092457, 1.153193]",-110.0,-12.05,-50.27,56.1,2.11,3.92,-103.43,-26.07,-62.53,-40.4,-31.77,75.31,-22.67,-55.63,23.7,-85.28,-62.59,66.07
