sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,assignment_stability,n_arm_swaps,total_path_length_deg,loop_closure_dq_max_deg,loop_closure_shadow_step_iou,loop_closure_target_step_iou,dq_max_deg_by_transition
demo_01_scene_06_L,optimizer_static,original,4,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_L/f02/f02_best.png,0.3886,0.3886,0.5597,0.1411,0.2074,0.04012,0.22671,0.5678,1.7166,0.664,1,0,1,0.04473,0.03906,2,2,0.1377,0,0.3583,0.7021,0.8471,0.2064,2->3,142.82,234.52,1,0.5636,0.9631,0.3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_L,optimizer_static,original,4,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_L/f03/f03_best.png,0.3673,0.3673,0.5373,0.1616,0.2843,0.03938,0.22589,0.5999,1.0732,0.4324,1,0,1,0.03927,0.0,2,3,0.0959,1,0.4028,0.6809,0.7742,0.1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_L,optimizer_static,original,4,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.3634,0.3206,0.3886,0.0258,0.3634,0.3206,0.3886,0.0258,0.5325,0.4855,0.5597,0.0283,0.184,0.1411,0.2386,0.0369,0.3167,0.2074,0.4381,0.0839,0.0447,0.0394,0.0581,0.0078,0.2521,0.2259,0.3273,0.0434,0.5877,0.5678,0.6037,0.0147,1.7248,1.0732,2.6871,0.6004,0.5073,0.3299,0.664,0.133,0.75,0.0,1.0,0.433,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.433,0.0399,0.0274,0.0483,0.0079,0.0146,0.0,0.0391,0.0147,2.0,2.0,2.0,0.0,2.75,2.0,3.0,0.433,0.1161,0.0867,0.144,0.0251,0.75,0.0,1.0,0.433,0.3226,0.1208,0.4086,0.1181,0.6913,0.6739,0.7083,0.0143,0.7442,0.5253,0.8471,0.1293,0.2085,0.1371,0.2585,0.0452,144.49,138.16,152.49,5.9682,309.57,234.52,359.32,53.9989,0.3362,0.1036,0.5636,0.1878,0.3915,0.0,0.9631,0.4133,0.0554,-0.1298,0.3995,0.2436,1.0,68.75,0.3333,2,928.71,,,,"[138.16, 152.49, 142.82]"
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f00/f00_best.png,0.5646,0.5646,0.7217,0.1411,0.25,0.02939,0.09504,0.8206,2.3323,1.8342,0,2,2,0.16419,0.20621,3,4,0.2532,1,0.4772,0.9528,0.8559,0.1017,0->1,243.31,391.28,1,0.5142,0.7752,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f01/f01_best.png,0.5751,0.5751,0.7302,0.1243,0.2383,0.03102,0.10183,0.767,2.5958,1.7898,0,2,2,0.15297,0.24761,4,5,0.1313,1,0.4967,0.9519,0.8435,0.1139,1->2,161.64,339.33,1,0.5599,0.9927,0.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f02/f02_best.png,0.5308,0.5308,0.6935,0.1253,0.2193,0.03622,0.10186,0.8295,2.8667,1.4902,0,3,3,0.13957,0.21012,4,3,0.1144,1,0.5183,0.9519,0.9151,0.0387,2->3,197.1,320.55,1,0.4159,0.7122,0.2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f03/f03_best.png,0.5613,0.5613,0.719,0.1612,0.2917,0.03312,0.129,0.789,2.3822,0.8475,0,1,1,0.11451,0.16839,2,5,0.1295,3,0.4771,1.0745,0.963,0.1038,3->4,149.52,297.06,1,0.572,0.704,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f04/f04_best.png,0.5772,0.5772,0.7319,0.1418,0.2656,0.02907,0.10626,0.7614,2.3573,2.7822,0,1,1,0.13875,0.24296,4,6,0.1528,2,0.4728,0.9519,0.8264,0.1318,4->5,163.14,241.32,1,0.6563,0.7892,0.1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f05/f05_best.png,0.5744,0.5744,0.7296,0.1864,0.3622,0.02391,0.09306,0.7039,2.9038,4.9889,0,2,2,0.13588,0.22343,2,5,0.1841,3,0.4607,1.1489,0.9633,0.1616,5->6,84.28,172.74,1,0.6097,0.7889,0.1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f06/f06_best.png,0.5571,0.5571,0.7155,0.1452,0.2864,0.03042,0.10364,0.7229,1.8123,2.0515,0,0,0,0.13979,0.13734,4,7,0.1521,3,0.4703,0.9519,0.8739,0.0819,6->7,260.19,301.93,1,0.6109,0.7883,0.1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f07/f07_best.png,0.5667,0.5667,0.7234,0.1416,0.2604,0.02851,0.08925,0.7439,2.2678,0.6607,0,2,2,0.14608,0.19904,2,5,0.2159,3,0.4744,1.1383,1.0093,0.1133,7->8,167.38,272.61,1,0.6475,0.7882,0.1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f08/f08_best.png,0.5681,0.5681,0.7245,0.1325,0.2489,0.03123,0.0946,0.7753,2.007,1.6453,0,2,2,0.11537,0.1905,4,5,0.153,1,0.5107,0.9519,0.8435,0.1139,8->9,224.72,354.88,1,0.6324,0.7865,0.1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_M/f09/f09_best.png,0.5597,0.5597,0.7177,0.1667,0.306,0.02648,0.08925,0.7468,2.8712,1.3985,0,1,1,0.14646,0.18655,2,6,0.2173,4,0.449,1.1383,0.9727,0.1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_M,optimizer_static,original,10,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.5635,0.5308,0.5772,0.0127,0.5635,0.5308,0.5772,0.0127,0.7207,0.6935,0.7319,0.0105,0.1466,0.1243,0.1864,0.0185,0.2729,0.2193,0.3622,0.0387,0.0299,0.0239,0.0362,0.0032,0.1004,0.0892,0.129,0.0111,0.766,0.7039,0.8295,0.0377,2.4396,1.8123,2.9038,0.3522,1.9489,0.6607,4.9889,1.1603,0.0,0.0,0.0,0.0,1.6,0.0,3.0,0.8,1.6,0.0,3.0,0.8,0.1394,0.1145,0.1642,0.0145,0.2012,0.1373,0.2476,0.0316,3.1,2.0,4.0,0.9434,5.1,3.0,7.0,1.044,0.1704,0.1144,0.2532,0.0431,2.2,1.0,4.0,1.077,0.4807,0.449,0.5183,0.0205,1.0212,0.9519,1.1489,0.0868,0.9067,0.8264,1.0093,0.0628,0.1106,0.0387,0.1616,0.0323,183.4756,84.28,260.19,51.0926,299.0778,172.74,391.28,61.1977,0.5799,0.4159,0.6563,0.072,0.7917,0.704,0.9927,0.078,0.2118,0.132,0.4328,0.0952,1.0,68.75,0.3333,6,2691.7,,,,"[243.31, 161.64, 197.1, 149.52, 163.14, 84.28, 260.19, 167.38, 224.72]"
demo_01_scene_06_Y,optimizer_static,original,3,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_Y/f00/f00_best.png,0.6011,0.6011,0.7509,0.2086,0.3686,0.02681,0.16117,0.7937,1.3299,0.4016,0,0,0,0.05673,0.07653,3,6,0.0993,3,0.5744,0.701,0.5691,0.1882,0->1,237.61,406.77,1,0.2238,0.1463,-0.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_Y,optimizer_static,original,3,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_Y/f01/f01_best.png,0.7591,0.7591,0.863,0.2589,0.4363,0.01502,0.04752,0.9124,0.579,0.1833,0,0,0,0.01525,0.01094,3,5,0.0812,2,0.7514,0.7778,0.6306,0.1892,1->2,268.7,459.92,1,0.7805,0.9525,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_Y,optimizer_static,original,3,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_Y/f02/f02_best.png,0.7713,0.7713,0.8709,0.3094,0.5088,0.01298,0.0445,0.8884,0.5809,0.1067,0,0,0,0.02533,0.00858,3,5,0.0802,2,0.6818,0.7677,0.6429,0.1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_Y,optimizer_static,original,3,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7105,0.6011,0.7713,0.0775,0.7105,0.6011,0.7713,0.0775,0.8283,0.7509,0.8709,0.0548,0.259,0.2086,0.3094,0.0412,0.4379,0.3686,0.5088,0.0572,0.0183,0.013,0.0268,0.0061,0.0844,0.0445,0.1612,0.0543,0.8648,0.7937,0.9124,0.0512,0.8299,0.579,1.3299,0.3535,0.2305,0.1067,0.4016,0.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,0.0152,0.0567,0.0177,0.032,0.0086,0.0765,0.0315,3.0,3.0,3.0,0.0,5.3333,5.0,6.0,0.4714,0.0869,0.0802,0.0993,0.0088,2.3333,2.0,3.0,0.4714,0.6692,0.5744,0.7514,0.0728,0.7488,0.701,0.7778,0.0341,0.6142,0.5691,0.6429,0.0323,0.18,0.1626,0.1892,0.0123,253.155,237.61,268.7,15.545,433.345,406.77,459.92,26.575,0.5021,0.2238,0.7805,0.2783,0.5494,0.1463,0.9525,0.4031,0.0472,-0.0775,0.172,0.1247,1.0,68.75,0.5,1,866.69,,,,"[237.61, 268.7]"
flower,optimizer_static,original,8,1,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f00/f00_best.png,0.6122,0.6122,0.7595,0.2069,0.3839,0.02001,0.08446,0.874,1.1591,0.1739,0,0,0,0.03991,0.01562,2,3,0.0464,1,0.3705,0.177,0.3739,1.1126,0->1,105.02,262.39,1,0.6607,0.6689,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f01/f01_best.png,0.6776,0.6776,0.8078,0.3116,0.5164,0.01681,0.06176,0.9216,4.3101,0.1354,0,0,0,0.04838,0.02031,3,4,0.0348,1,0.6282,0.3243,0.3839,0.1838,1->2,243.42,378.04,1,0.5688,0.5931,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f02/f02_best.png,0.6722,0.6722,0.8039,0.2875,0.5062,0.01553,0.08839,0.9162,3.1466,0.3843,0,0,0,0.0426,0.00781,3,3,0.0333,0,0.6677,0.5524,0.5619,0.0172,2->3,276.24,465.32,1,0.6182,0.5688,-0.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f03/f03_best.png,0.6434,0.6434,0.783,0.2683,0.4609,0.01749,0.07734,0.9083,3.4132,0.4052,0,0,0,0.03244,0.04218,3,3,0.0487,0,0.6281,0.8125,0.87,0.0708,3->4,187.29,256.73,1,0.5595,0.5681,0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f04/f04_best.png,0.647,0.647,0.7857,0.2997,0.5011,0.01702,0.07872,0.8901,3.8882,0.8188,0,0,0,0.06231,0.025,3,4,0.0449,1,0.6208,1.1059,1.3256,0.1987,4->5,187.29,256.73,1,0.5595,0.5681,0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f05/f05_best.png,0.6434,0.6434,0.783,0.2683,0.4609,0.01749,0.07734,0.9083,3.4132,0.4052,0,0,0,0.03244,0.04218,3,3,0.0487,0,0.6281,0.8125,0.87,0.0708,5->6,276.24,465.32,1,0.6182,0.5688,-0.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f06/f06_best.png,0.6722,0.6722,0.8039,0.2875,0.5062,0.01553,0.08839,0.9162,3.1466,0.3843,0,0,0,0.0426,0.00781,3,3,0.0333,0,0.6677,0.5524,0.5619,0.0172,6->7,243.42,378.04,1,0.5688,0.5931,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/flower/f07/f07_best.png,0.6776,0.6776,0.8078,0.3116,0.5164,0.01681,0.06176,0.9216,4.3101,0.1354,0,0,0,0.04838,0.02031,3,4,0.0348,1,0.6282,0.3243,0.3839,0.1838,wrap,105.02,262.39,1,0.6607,0.6689,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flower,optimizer_static,original,8,1,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.6557,0.6122,0.6776,0.0217,0.6557,0.6122,0.6776,0.0217,0.7918,0.7595,0.8078,0.016,0.2802,0.2069,0.3116,0.0318,0.4815,0.3839,0.5164,0.0424,0.0171,0.0155,0.02,0.0013,0.0773,0.0618,0.0884,0.0099,0.907,0.874,0.9216,0.0157,3.3484,1.1591,4.3101,0.937,0.3553,0.1354,0.8188,0.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436,0.0324,0.0623,0.0091,0.0227,0.0078,0.0422,0.0126,2.875,2.0,3.0,0.3307,3.375,3.0,4.0,0.4841,0.0406,0.0333,0.0487,0.0067,0.5,0.0,1.0,0.5,0.6049,0.3705,0.6677,0.0903,0.5827,0.177,1.1059,0.2914,0.6664,0.3739,1.3256,0.3131,0.2319,0.0172,1.1126,0.3401,202.9925,105.02,276.24,64.8937,340.62,256.73,465.32,86.758,0.6018,0.5595,0.6607,0.0407,0.5997,0.5681,0.6689,0.0412,-0.0021,-0.0494,0.0243,0.0281,1.0,68.75,0.5,4,2724.96,105.02,0.6607,0.6689,"[105.02, 243.42, 276.24, 187.29, 187.29, 276.24, 243.42]"
plant,optimizer_static,original,20,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f00/f00_best.png,0.7322,0.7322,0.8454,0.3036,0.4719,0.01411,0.05527,0.8627,1.003,0.4441,0,0,0,0.07847,0.11165,6,6,0.0699,0,0.727,0.8257,0.7949,0.0373,0->1,102.73,225.28,1,0.8036,0.9641,0.1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f01/f01_best.png,0.7401,0.7401,0.8506,0.3058,0.4709,0.0137,0.04972,0.9091,2.7014,0.2933,0,1,1,0.04842,0.07812,5,3,0.0404,2,0.6795,0.8257,0.7759,0.0603,1->2,159.88,236.56,1,0.7452,0.9376,0.1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f02/f02_best.png,0.7074,0.7074,0.8286,0.2782,0.4129,0.01648,0.06652,0.8558,1.24,0.673,0,0,0,0.05488,0.06951,5,8,0.0449,3,0.6039,0.8257,0.7983,0.0331,2->3,179.88,232.01,1,0.7608,0.911,0.1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f03/f03_best.png,0.7493,0.7493,0.8567,0.309,0.4827,0.01353,0.06077,0.9125,1.1973,0.2952,0,0,0,0.07236,0.11332,5,5,0.0418,0,0.6984,0.8165,0.7913,0.0309,3->4,148.82,184.99,1,0.7893,0.8902,0.1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f04/f04_best.png,0.7402,0.7402,0.8507,0.3267,0.5124,0.01383,0.05872,0.8678,0.4158,0.8653,0,0,0,0.06933,0.08048,5,6,0.0572,1,0.7166,0.8165,0.8522,0.0437,4->5,34.84,64.69,0,0.833,0.8758,0.0428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f05/f05_best.png,0.7262,0.7262,0.8414,0.2797,0.4741,0.01491,0.05524,0.8687,0.9619,0.4055,0,1,1,0.0822,0.09451,5,4,0.0386,1,0.6919,0.8165,0.7719,0.0546,5->6,139.45,270.67,1,0.7362,0.8772,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plant,optimizer_static,original,20,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/plant/f06/f06_best.png,0.7272,0.7272,0.842,0.3013,0.5013,0.01391,0.05524,0.8366,1.6834,0.3465,0,2,2,0.06351,0.08761,5,3,0.0557,2,0.6943,0.8165,0.7759,0.0498,6->7,140.67,255.96,1,0.7151,0.8753,0.1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
