shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
letters_upper/P_dejavusans-bold,letters_upper,targets/letters_upper/P_dejavusans-bold.png,0.6803,0.6249,0.0284,0.5747,10,2,3,0.2,179.2,,,,,,,,letters_upper/P_dejavusans-bold/P_dejavusans-bold_best.png,"[-1.455198, 0.567373, -1.685941, -1.01568, 1.595464, 1.436782, 0.386595, -0.746549, -1.69, 0.967756, 2.140507, 0.492972, -0.425703, -0.616134, -1.69, -0.645007, 2.763843, 1.218569]",-83.38,32.51,-96.6,-58.19,91.41,82.32,22.15,-42.77,-96.83,55.45,122.64,28.25,-24.39,-35.3,-96.83,-36.96,158.36,69.82
letters_upper/P_dejavusansmono-bold,letters_upper,targets/letters_upper/P_dejavusansmono-bold.png,0.6803,0.6561,0.0151,0.6242,10,6,3,0.2,183.4,,,,,,,,letters_upper/P_dejavusansmono-bold/P_dejavusansmono-bold_best.png,"[1.867611, -0.680475, -1.101491, 1.032896, -1.53989, 1.504646, -0.44528, -0.564204, -1.69, 0.559623, -1.762409, 0.79991, -0.430803, -0.778528, -1.69, 0.634612, 2.684037, -0.143038]",107.01,-38.99,-63.11,59.18,-88.23,86.21,-25.51,-32.33,-96.83,32.06,-100.98,45.83,-24.68,-44.61,-96.83,36.36,153.78,-8.2
letters_lower/p_dejavuserif-bold,letters_lower,targets/letters_lower/p_dejavuserif-bold.png,0.6797,0.655,0.0213,0.6081,10,2,3,0.2,175.5,,,,,,,,letters_lower/p_dejavuserif-bold/p_dejavuserif-bold_best.png,"[-1.49826, 0.548794, -1.69, -1.11382, 1.572444, 1.183592, -0.423209, -1.234141, -0.704361, 0.295175, -1.702534, 0.064328, -0.211634, -1.260899, -1.067428, 0.743816, -1.932245, 0.529046]",-85.84,31.44,-96.83,-63.82,90.09,67.81,-24.25,-70.71,-40.36,16.91,-97.55,3.69,-12.13,-72.24,-61.16,42.62,-110.71,30.31
letters_upper/J_dejavuserif-bold,letters_upper,targets/letters_upper/J_dejavuserif-bold.png,0.6793,0.6522,0.0147,0.6361,10,4,3,0.2,179.1,,,,,,,,letters_upper/J_dejavuserif-bold/J_dejavuserif-bold_best.png,"[-0.575215, -0.958104, -0.723309, 0.339617, 1.53893, 1.694623, 1.890841, -1.192222, 1.505875, -0.618086, -0.285735, 0.439896, 1.89325, 1.133581, -1.643796, -1.601255, 2.283429, 0.757635]",-32.96,-54.9,-41.44,19.46,88.17,97.09,108.34,-68.31,86.28,-35.41,-16.37,25.2,108.48,64.95,-94.18,-91.75,130.83,43.41
letters_lower/g_dejavusans-bold,letters_lower,targets/letters_lower/g_dejavusans-bold.png,0.6788,0.6444,0.0214,0.6044,10,3,3,0.2,177.9,,,,,,,,letters_lower/g_dejavusans-bold/g_dejavusans-bold_best.png,"[-1.91986, 0.7611, -1.348856, -0.817918, 0.149263, 0.822891, 1.91986, -1.005018, -1.094597, 0.914944, -1.271663, 1.239566, -1.91986, -0.623596, 0.317154, 0.43211, -2.212083, -0.072486]",-110.0,43.61,-77.28,-46.86,8.55,47.15,110.0,-57.58,-62.72,52.42,-72.86,71.02,-110.0,-35.73,18.17,24.76,-126.74,-4.15
objects/apple_mpeg7-02,objects,targets/objects/apple_mpeg7-02.png,0.6785,0.6605,0.0158,0.632,10,5,3,0.2,131.9,,,,,,,,objects/apple_mpeg7-02/apple_mpeg7-02_best.png,"[-1.816702, 0.224695, -0.551031, -0.466945, -0.622056, 1.134709, 1.733758, -1.300202, -0.893324, -0.26517, -2.581138, 1.329089, 0.897458, -1.341036, -1.682437, 1.136791, -1.667339, 0.372712]",-104.09,12.87,-31.57,-26.75,-35.64,65.01,99.34,-74.5,-51.18,-15.19,-147.89,76.15,51.42,-76.84,-96.4,65.13,-95.53,21.35
objects/fountain_mpeg7-02,objects,targets/objects/fountain_mpeg7-02.png,0.6783,0.6302,0.0226,0.598,10,8,3,0.2,125.5,,,,,,,,objects/fountain_mpeg7-02/fountain_mpeg7-02_best.png,"[1.108843, -0.772623, -1.606987, -1.22604, -2.590087, -0.142022, -1.322544, -0.647037, 0.132361, 1.016241, -1.457456, 0.334989, -1.040925, -1.231884, -0.178517, -0.593502, 0.23209, 0.749851]",63.53,-44.27,-92.07,-70.25,-148.4,-8.14,-75.78,-37.07,7.58,58.23,-83.51,19.19,-59.64,-70.58,-10.23,-34.01,13.3,42.96
letters_lower/g_dejavusansmono-bold,letters_lower,targets/letters_lower/g_dejavusansmono-bold.png,0.6782,0.6544,0.013,0.6352,10,3,3,0.2,178.6,,,,,,,,letters_lower/g_dejavusansmono-bold/g_dejavusansmono-bold_best.png,"[0.757436, -1.312993, -0.779947, 0.858536, 1.622601, 0.849527, 1.91986, -0.706512, -1.422296, 1.239094, 0.250189, -0.174533, -1.91986, -0.516566, 0.27783, 0.239598, -2.719395, 0.618745]",43.4,-75.23,-44.69,49.19,92.97,48.67,110.0,-40.48,-81.49,70.99,14.33,-10.0,-110.0,-29.6,15.92,13.73,-155.81,35.45
animals/octopus_mpeg7-01,animals,targets/animals/octopus_mpeg7-01.png,0.6781,0.6484,0.0209,0.6162,10,2,3,0.2,183.9,,,,,,,,animals/octopus_mpeg7-01/octopus_mpeg7-01_best.png,"[-1.780376, 0.234065, -1.184484, -1.473703, 1.735075, 1.39472, -1.919835, 0.870247, -1.501851, -0.559772, 1.279269, -0.147634, -1.267491, 0.542802, -1.396583, -1.268371, 1.355987, 0.9438]",-102.01,13.41,-67.87,-84.44,99.41,79.91,-110.0,49.86,-86.05,-32.07,73.3,-8.46,-72.62,31.1,-80.02,-72.67,77.69,54.08
letters_upper/J_dejavusansmono-bold,letters_upper,targets/letters_upper/J_dejavusansmono-bold.png,0.6781,0.622,0.0247,0.5801,10,6,3,0.2,179.0,,,,,,,,letters_upper/J_dejavusansmono-bold/J_dejavusansmono-bold_best.png,"[-0.458201, -0.985317, -0.941294, 0.636229, -2.154645, 1.037269, 1.91986, 0.930756, -0.880458, -0.823471, 2.801478, 1.613909, -1.196339, -1.383072, 1.554076, -0.627785, 2.734827, 1.253516]",-26.25,-56.45,-53.93,36.45,-123.45,59.43,110.0,53.33,-50.45,-47.18,160.51,92.47,-68.55,-79.24,89.04,-35.97,156.69,71.82
letters_upper/T_dejavusansmono-bold,letters_upper,targets/letters_upper/T_dejavusansmono-bold.png,0.6777,0.6625,0.0158,0.6216,10,1,3,0.2,179.8,,,,,,,,letters_upper/T_dejavusansmono-bold/T_dejavusansmono-bold_best.png,"[-0.710329, -0.899146, -0.772653, 0.611444, -1.692899, 1.241612, 0.059003, -0.650252, -1.112378, -0.332027, -2.74385, 1.64219, -0.850065, -1.535308, 0.026491, 0.188732, -2.672598, 0.061432]",-40.7,-51.52,-44.27,35.03,-97.0,71.14,3.38,-37.26,-63.73,-19.02,-157.21,94.09,-48.71,-87.97,1.52,10.81,-153.13,3.52
hand_shadow/moose_hasper-01,hand_shadow,targets/hand_shadow/moose_hasper-01.png,0.6775,0.6393,0.0261,0.5827,10,8,3,0.2,181.6,,,,,,,,hand_shadow/moose_hasper-01/moose_hasper-01_best.png,"[0.903622, -0.47967, -1.635545, -1.644106, -1.423473, 1.631599, -1.314801, 0.658226, -1.59497, 1.654911, 0.321654, 0.470272, -0.769235, -0.681831, -1.593754, 1.102688, -1.409126, 0.837674]",51.77,-27.48,-93.71,-94.2,-81.56,93.48,-75.33,37.71,-91.39,94.82,18.43,26.94,-44.07,-39.07,-91.32,63.18,-80.74,48.0
objects/hat_mpeg7-02,objects,targets/objects/hat_mpeg7-02.png,0.677,0.6348,0.0209,0.6031,10,7,3,0.2,128.4,,,,,,,,objects/hat_mpeg7-02/hat_mpeg7-02_best.png,"[0.858411, -0.394286, -1.533566, -1.605686, 2.791199, -0.099229, -0.944151, -0.750393, -0.105591, 1.65806, -2.74385, 1.74533, 1.015935, -0.917661, -1.398148, -1.53584, -1.728148, 0.862624]",49.18,-22.59,-87.87,-92.0,159.92,-5.69,-54.1,-42.99,-6.05,95.0,-157.21,100.0,58.21,-52.58,-80.11,-88.0,-99.02,49.42
animals/ray_mpeg7-03,animals,targets/animals/ray_mpeg7-03.png,0.6768,0.6463,0.0172,0.6183,10,9,3,0.2,182.4,,,,,,,,animals/ray_mpeg7-03/ray_mpeg7-03_best.png,"[1.064921, -0.935154, -0.380654, -1.406791, -0.725852, 1.165154, 1.012178, -0.730128, -1.390982, -1.21963, 0.670511, 1.636321, 1.014852, -0.810007, 0.264929, -0.074004, -0.341599, 1.530242]",61.02,-53.58,-21.81,-80.6,-41.59,66.76,57.99,-41.83,-79.7,-69.88,38.42,93.75,58.15,-46.41,15.18,-4.24,-19.57,87.68
objects/glas_mpeg7-01,objects,targets/objects/glas_mpeg7-01.png,0.6764,0.6357,0.0268,0.5882,10,8,3,0.2,123.6,,,,,,,,objects/glas_mpeg7-01/glas_mpeg7-01_best.png,"[0.462888, -1.097273, -0.377734, 0.124068, -0.209574, 1.74533, -0.059539, -1.066572, -0.212965, 0.496809, -2.237214, -0.101542, 0.535967, -0.854153, -1.023804, -0.404896, -1.028802, -0.02419]",26.52,-62.87,-21.64,7.11,-12.01,100.0,-3.41,-61.11,-12.2,28.47,-128.18,-5.82,30.71,-48.94,-58.66,-23.2,-58.95,-1.39
animals/rat_mpeg7-04,animals,targets/animals/rat_mpeg7-04.png,0.6762,0.6662,0.0071,0.655,10,9,3,0.2,183.1,,,,,,,,animals/rat_mpeg7-04/rat_mpeg7-04_best.png,"[-0.81904, -0.714789, -0.811938, -1.240079, 0.56031, -0.174533, -1.445278, 0.044513, -1.135727, -1.292178, -1.249993, 0.038341, -0.12889, -0.965962, -0.347674, -1.127697, -0.475517, 0.00308]",-46.93,-40.95,-46.52,-71.05,32.1,-10.0,-82.81,2.55,-65.07,-74.04,-71.62,2.2,-7.38,-55.35,-19.92,-64.61,-27.25,0.18
abstract/heart_mpeg7-04,abstract,targets/abstract/heart_mpeg7-04.png,0.6756,0.6423,0.0232,0.5838,10,5,3,0.2,115.3,,,,,,,,abstract/heart_mpeg7-04/heart_mpeg7-04_best.png,"[-1.903761, -0.251063, -0.10253, -0.433679, -1.312008, 1.342271, -1.07292, -0.381747, -0.977081, 1.349062, -2.74385, 0.92423, 0.799271, -1.075581, -1.683401, 0.71321, -1.458204, -0.044193]",-109.08,-14.38,-5.87,-24.85,-75.17,76.91,-61.47,-21.87,-55.98,77.3,-157.21,52.95,45.79,-61.63,-96.45,40.86,-83.55,-2.53
letters_upper/E_dejavusans-bold,letters_upper,targets/letters_upper/E_dejavusans-bold.png,0.6745,0.6146,0.0322,0.5699,10,4,3,0.2,180.7,,,,,,,,letters_upper/E_dejavusans-bold/E_dejavusans-bold_best.png,"[1.91986, -0.810062, -0.95087, 0.960755, -1.57336, 1.500431, -1.91986, -0.519954, -0.18572, 0.907648, -1.949962, -0.039835, -0.956044, -1.427553, -1.64918, -0.802359, -1.50708, 1.627843]",110.0,-46.41,-54.48,55.05,-90.15,85.97,-110.0,-29.79,-10.64,52.0,-111.72,-2.28,-54.78,-81.79,-94.49,-45.97,-86.35,93.27
animals/rat_mpeg7-05,animals,targets/animals/rat_mpeg7-05.png,0.674,0.6584,0.0082,0.6432,10,2,3,0.2,182.2,,,,,,,,animals/rat_mpeg7-05/rat_mpeg7-05_best.png,"[-1.673212, 0.018985, -0.794807, -1.65806, 1.609186, 1.1633, 1.128433, -0.695286, -1.390753, -0.478491, 2.470118, 1.738141, 1.08306, -0.95732, -0.346713, 1.298989, 2.74195, 1.623241]",-95.87,1.09,-45.54,-95.0,92.2,66.65,64.65,-39.84,-79.68,-27.42,141.53,99.59,62.05,-54.85,-19.87,74.43,157.1,93.0
animals/camel_mpeg7-01,animals,targets/animals/camel_mpeg7-01.png,0.6737,0.6387,0.0252,0.581,10,2,3,0.2,174.7,,,,,,,,animals/camel_mpeg7-01/camel_mpeg7-01_best.png,"[1.120234, -1.023067, -1.399745, 0.058957, -2.741256, 1.439863, 1.825699, -1.726109, -0.352746, 1.030876, 2.089101, -0.163302, 0.916334, -1.387043, 0.358697, -0.934956, 1.434625, 0.174958]",64.18,-58.62,-80.2,3.38,-157.06,82.5,104.6,-98.9,-20.21,59.06,119.7,-9.36,52.5,-79.47,20.55,-53.57,82.2,10.02
letters_lower/k_dejavuserif-bold,letters_lower,targets/letters_lower/k_dejavuserif-bold.png,0.6736,0.6204,0.0236,0.5908,10,6,3,0.2,176.2,,,,,,,,letters_lower/k_dejavuserif-bold/k_dejavuserif-bold_best.png,"[-1.91986, -0.913273, -0.80926, 0.031177, -1.078447, 1.238463, -1.907208, -0.163055, 0.013843, 0.785982, 1.99599, 1.40348, -0.964448, -0.899231, -1.407758, -0.184822, 1.493589, 1.15472]",-110.0,-52.33,-46.37,1.79,-61.79,70.96,-109.27,-9.34,0.79,45.03,114.36,80.41,-55.26,-51.52,-80.66,-10.59,85.58,66.16
animals/butterfly_mpeg7-04,animals,targets/animals/butterfly_mpeg7-04.png,0.6734,0.6268,0.0301,0.5803,10,0,3,0.2,174.5,,,,,,,,animals/butterfly_mpeg7-04/butterfly_mpeg7-04_best.png,"[1.185728, -0.8382, -1.00539, -1.650549, -2.722941, 1.228627, 0.891238, -1.02661, -1.540275, 0.454406, -2.728464, -0.106478, -1.303716, 0.093831, -0.745371, 0.017595, 1.865339, 1.387133]",67.94,-48.03,-57.6,-94.57,-156.01,70.4,51.06,-58.82,-88.25,26.04,-156.33,-6.1,-74.7,5.38,-42.71,1.01,106.88,79.48
digits/9_dejavusans-bold,digits,targets/digits/9_dejavusans-bold.png,0.6733,0.6525,0.0177,0.62,10,3,3,0.2,180.6,,,,,,,,digits/9_dejavusans-bold/9_dejavusans-bold_best.png,"[-1.91986, 0.58331, -1.008132, -1.270552, 0.760871, 0.937828, -1.154696, -0.079552, -0.937102, -1.325834, 1.867515, 1.359049, -1.91986, -1.179612, 0.244587, 1.256229, -1.767375, 0.589476]",-110.0,33.42,-57.76,-72.8,43.59,53.73,-66.16,-4.56,-53.69,-75.96,107.0,77.87,-110.0,-67.59,14.01,71.98,-101.26,33.77
animals/ray_mpeg7-02,animals,targets/animals/ray_mpeg7-02.png,0.6731,0.6508,0.0125,0.6272,10,5,3,0.2,174.3,,,,,,,,animals/ray_mpeg7-02/ray_mpeg7-02_best.png,"[0.67502, -0.522066, -1.277777, -1.65806, 2.751749, -0.174533, 0.978708, -0.832063, -1.68809, -0.920195, 1.136268, 1.74207, -0.765452, -0.575232, -1.652072, 0.310117, -2.282238, 1.74533]",38.68,-29.91,-73.21,-95.0,157.66,-10.0,56.08,-47.67,-96.72,-52.72,65.1,99.81,-43.86,-32.96,-94.66,17.77,-130.76,100.0
animals/octopus_mpeg7-02,animals,targets/animals/octopus_mpeg7-02.png,0.673,0.635,0.0169,0.6061,10,3,3,0.2,178.8,,,,,,,,animals/octopus_mpeg7-02/octopus_mpeg7-02_best.png,"[-1.760663, 0.273994, -1.010589, -0.129004, 2.158744, 1.74533, -1.310135, 0.458137, -1.250979, -1.42788, -1.258806, -0.174533, 0.910618, -1.410728, -1.042334, 0.386866, 2.84121, 0.451898]",-100.88,15.7,-57.9,-7.39,123.69,100.0,-75.07,26.25,-71.68,-81.81,-72.12,-10.0,52.17,-80.83,-59.72,22.17,162.79,25.89
letters_upper/N_dejavusansmono-bold,letters_upper,targets/letters_upper/N_dejavusansmono-bold.png,0.6729,0.6395,0.0209,0.6066,10,1,3,0.2,174.6,,,,,,,,letters_upper/N_dejavusansmono-bold/N_dejavusansmono-bold_best.png,"[0.792835, -1.68468, -0.278962, 0.444923, -2.679975, 0.127391, -1.304927, 0.398751, -1.69, -0.878008, 1.311529, -0.174533, 0.489402, -1.490189, 0.149521, 0.179962, -2.623099, 1.298611]",45.43,-96.53,-15.98,25.49,-153.55,7.3,-74.77,22.85,-96.83,-50.31,75.15,-10.0,28.04,-85.38,8.57,10.31,-150.29,74.4
animals/chicken_mpeg7-03,animals,targets/animals/chicken_mpeg7-03.png,0.6723,0.6355,0.0353,0.5524,10,8,3,0.2,176.0,,,,,,,,animals/chicken_mpeg7-03/chicken_mpeg7-03_best.png,"[1.048345, -0.835612, -1.546373, -1.328729, -1.786145, 1.306642, 1.91986, -1.366091, -0.745472, 0.993797, -0.907578, 0.482806, -1.521342, 0.158174, -0.923037, -1.248469, -0.947315, 0.212778]",60.07,-47.88,-88.6,-76.13,-102.34,74.87,110.0,-78.27,-42.71,56.94,-52.0,27.66,-87.17,9.06,-52.89,-71.53,-54.28,12.19
objects/tree_mpeg7-02,objects,targets/objects/tree_mpeg7-02.png,0.672,0.6567,0.0103,0.6336,10,4,3,0.2,128.0,,,,,,,,objects/tree_mpeg7-02/tree_mpeg7-02_best.png,"[1.019214, -0.919877, -1.486571, 1.570806, 2.613024, 1.740954, 1.161422, -1.252122, 0.285719, -1.327889, 2.84121, -0.174533, -1.051706, -1.371159, -0.405648, -0.675388, -1.519668, -0.119942]",58.4,-52.71,-85.17,90.0,149.72,99.75,66.54,-71.74,16.37,-76.08,162.79,-10.0,-60.26,-78.56,-23.24,-38.7,-87.07,-6.87
letters_upper/A_dejavusansmono-bold,letters_upper,targets/letters_upper/A_dejavusansmono-bold.png,0.6719,0.6337,0.0202,0.6058,10,2,3,0.2,174.6,,,,,,,,letters_upper/A_dejavusansmono-bold/A_dejavusansmono-bold_best.png,"[1.91986, -0.988019, -0.124173, 0.19417, -1.207513, 0.532856, 0.959892, -0.81825, -1.688007, -1.65806, -0.313089, -0.174533, -0.703718, -0.717392, -1.69, 1.036175, 2.829785, 0.561589]",110.0,-56.61,-7.11,11.13,-69.19,30.53,55.0,-46.88,-96.72,-95.0,-17.94,-10.0,-40.32,-41.1,-96.83,59.37,162.13,32.18
abstract/device5_mpeg7-05,abstract,targets/abstract/device5_mpeg7-05.png,0.6711,0.6298,0.0237,0.5876,10,6,3,0.2,115.5,,,,,,,,abstract/device5_mpeg7-05/device5_mpeg7-05_best.png,"[-0.968258, -0.968761, -0.423816, 1.65806, -1.285982, -0.174533, -0.782183, -0.726332, -1.69, -1.128698, -1.208638, 1.74533, -0.829266, -0.736237, -1.272333, 0.396004, 1.685526, 0.532385]",-55.48,-55.51,-24.28,95.0,-73.68,-10.0,-44.82,-41.62,-96.83,-64.67,-69.25,100.0,-47.51,-42.18,-72.9,22.69,96.57,30.5
letters_upper/E_dejavusansmono-bold,letters_upper,targets/letters_upper/E_dejavusansmono-bold.png,0.6704,0.6199,0.0349,0.556,10,9,3,0.2,177.9,,,,,,,,letters_upper/E_dejavusansmono-bold/E_dejavusansmono-bold_best.png,"[1.132808, -0.106733, -1.50782, -0.932805, -1.164671, 1.201158, 1.157843, -0.543551, -1.69, -1.166732, -1.438623, 0.062049, -1.088775, -1.568474, -1.451131, -0.711843, 2.697565, 0.972516]",64.91,-6.12,-86.39,-53.45,-66.73,68.82,66.34,-31.14,-96.83,-66.85,-82.43,3.56,-62.38,-89.87,-83.14,-40.79,154.56,55.72
letters_upper/Q_dejavusansmono-bold,letters_upper,targets/letters_upper/Q_dejavusansmono-bold.png,0.6704,0.6431,0.0225,0.5942,10,7,3,0.2,173.7,,,,,,,,letters_upper/Q_dejavusansmono-bold/Q_dejavusansmono-bold_best.png,"[0.413909, -0.529643, -0.814116, -1.012024, -0.376428, 1.301608, -0.283594, -1.255337, -0.693748, 0.634641, -0.917988, 0.830997, -0.852332, -1.069835, -1.69, 1.275642, -2.595874, -0.099288]",23.72,-30.35,-46.65,-57.98,-21.57,74.58,-16.25,-71.93,-39.75,36.36,-52.6,47.61,-48.84,-61.3,-96.83,73.09,-148.73,-5.69
animals/elephant_mpeg7-05,animals,targets/animals/elephant_mpeg7-05.png,0.6703,0.6195,0.0269,0.5676,10,9,3,0.2,181.0,,,,,,,,animals/elephant_mpeg7-05/elephant_mpeg7-05_best.png,"[0.919174, -0.3965, -1.437796, -1.617089, 0.122888, 1.123584, -0.890402, 0.136601, -1.52197, -1.46971, -0.773046, -0.077779, -0.222299, -0.627789, -1.385691, -1.589298, -2.022756, -0.0035]",52.66,-22.72,-82.38,-92.65,7.04,64.38,-51.02,7.83,-87.2,-84.21,-44.29,-4.46,-12.74,-35.97,-79.39,-91.06,-115.9,-0.2
digits/4_dejavusans-bold,digits,targets/digits/4_dejavusans-bold.png,0.6702,0.6359,0.0211,0.6005,10,6,3,0.2,167.0,,,,,,,,digits/4_dejavusans-bold/4_dejavusans-bold_best.png,"[0.977526, -1.650469, -0.507485, 0.945907, 0.149276, 0.761668, 0.474332, -0.105089, -1.69, -0.741911, 2.115692, -0.174533, 0.691134, -0.759665, 0.200594, 1.636316, 1.777, -0.174533]",56.01,-94.56,-29.08,54.2,8.55,43.64,27.18,-6.02,-96.83,-42.51,121.22,-10.0,39.6,-43.53,11.49,93.75,101.81,-10.0
abstract/device6_mpeg7-05,abstract,targets/abstract/device6_mpeg7-05.png,0.6697,0.6544,0.012,0.6278,10,3,3,0.2,114.7,,,,,,,,abstract/device6_mpeg7-05/device6_mpeg7-05_best.png,"[-1.91986, 0.631332, -1.295384, -1.472351, 1.305061, 1.745268, -1.323342, -0.69481, 0.187606, -1.654826, -1.097794, -0.115566, 0.658877, 0.512836, -1.687883, -1.336961, -0.77297, 0.363594]",-110.0,36.17,-74.22,-84.36,74.77,100.0,-75.82,-39.81,10.75,-94.81,-62.9,-6.62,37.75,29.38,-96.71,-76.6,-44.29,20.83
objects/crown_mpeg7-02,objects,targets/objects/crown_mpeg7-02.png,0.6696,0.6216,0.0321,0.5709,10,0,3,0.2,124.6,,,,,,,,objects/crown_mpeg7-02/crown_mpeg7-02_best.png,"[-1.91986, -0.027862, -0.860316, 1.466385, 2.757075, 1.74533, -1.339964, -0.780912, 0.56537, -0.482411, 0.908995, 1.43359, -0.293027, -0.622977, -1.668791, -1.113943, -0.465875, 1.483173]",-110.0,-1.6,-49.29,84.02,157.97,100.0,-76.77,-44.74,32.39,-27.64,52.08,82.14,-16.79,-35.69,-95.61,-63.82,-26.69,84.98
letters_upper/G_dejavusans-bold,letters_upper,targets/letters_upper/G_dejavusans-bold.png,0.6694,0.6221,0.0265,0.5749,10,7,3,0.2,183.6,,,,,,,,letters_upper/G_dejavusans-bold/G_dejavusans-bold_best.png,"[0.548012, -0.18217, -1.298597, -1.414494, 1.761662, 0.036294, 0.747892, -0.987533, 0.921435, -1.239525, 1.003212, 0.660332, 0.749222, -1.317177, -1.69, 1.65806, 1.834684, 0.924339]",31.4,-10.44,-74.4,-81.04,100.94,2.08,42.85,-56.58,52.79,-71.02,57.48,37.83,42.93,-75.47,-96.83,95.0,105.12,52.96
abstract/device3_mpeg7-02,abstract,targets/abstract/device3_mpeg7-02.png,0.6693,0.6192,0.0255,0.5869,10,3,3,0.2,114.1,,,,,,,,abstract/device3_mpeg7-02/device3_mpeg7-02_best.png,"[-1.912069, 0.636691, -0.991862, -0.752024, 1.328424, 0.100055, -1.298262, 0.737895, -1.663329, -1.056821, -1.114175, -0.095373, 1.210266, -0.627898, -1.614054, 0.935534, 1.254345, 0.840833]",-109.55,36.48,-56.83,-43.09,76.11,5.73,-74.38,42.28,-95.3,-60.55,-63.84,-5.46,69.34,-35.98,-92.48,53.6,71.87,48.18
letters_lower/n_dejavusans-bold,letters_lower,targets/letters_lower/n_dejavusans-bold.png,0.6692,0.6382,0.0211,0.6021,10,7,3,0.2,177.5,,,,,,,,letters_lower/n_dejavusans-bold/n_dejavusans-bold_best.png,"[0.696001, -0.109898, -1.69, -1.265583, 2.205577, -0.08073, 0.806343, -1.709271, -0.588977, 0.892112, 0.088625, 0.21983, 0.55055, 0.272231, -1.69, -0.450658, -0.756349, 1.013095]",39.88,-6.3,-96.83,-72.51,126.37,-4.63,46.2,-97.93,-33.75,51.11,5.08,12.6,31.54,15.6,-96.83,-25.82,-43.34,58.05
animals/rat_mpeg7-03,animals,targets/animals/rat_mpeg7-03.png,0.6691,0.6492,0.0103,0.6344,10,3,3,0.2,185.3,,,,,,,,animals/rat_mpeg7-03/rat_mpeg7-03_best.png,"[-1.819197, 0.164325, -1.683267, -1.119798, 2.234625, -0.131416, -0.713359, -0.74624, -0.991788, -0.707223, 1.072396, -0.174533, -0.722793, -1.007279, 0.403747, -1.350646, 0.026877, 0.33911]",-104.23,9.42,-96.44,-64.16,128.03,-7.53,-40.87,-42.76,-56.83,-40.52,61.44,-10.0,-41.41,-57.71,23.13,-77.39,1.54,19.43
vehicles/chopper_mpeg7-02,vehicles,targets/vehicles/chopper_mpeg7-02.png,0.6688,0.6409,0.0212,0.5968,10,8,3,0.2,125.9,,,,,,,,vehicles/chopper_mpeg7-02/chopper_mpeg7-02_best.png,"[1.05357, -0.508846, -1.585935, -1.565857, -1.764443, 1.452652, -1.30867, -0.126763, -0.771915, 1.655739, -2.069401, 0.238176, -1.194177, -0.928395, -1.652858, -1.355525, 1.477414, 1.744701]",60.37,-29.15,-90.87,-89.72,-101.1,83.23,-74.98,-7.26,-44.23,94.87,-118.57,13.65,-68.42,-53.19,-94.7,-77.67,84.65,99.96
animals/rat_mpeg7-01,animals,targets/animals/rat_mpeg7-01.png,0.6683,0.649,0.0097,0.6346,10,5,3,0.2,178.0,,,,,,,,animals/rat_mpeg7-01/rat_mpeg7-01_best.png,"[-0.739572, -0.672025, -0.89751, -1.128062, -2.302792, -0.174533, 1.24704, -0.51798, -1.176173, 0.820142, -1.86543, 0.379127, 0.203739, -0.025255, -1.69, -1.304152, -2.149401, 0.00236]",-42.37,-38.5,-51.42,-64.63,-131.94,-10.0,71.45,-29.68,-67.39,46.99,-106.88,21.72,11.67,-1.45,-96.83,-74.72,-123.15,0.14
objects/shoe_mpeg7-02,objects,targets/objects/shoe_mpeg7-02.png,0.6683,0.599,0.0439,0.5304,10,5,3,0.2,129.3,,,,,,,,objects/shoe_mpeg7-02/shoe_mpeg7-02_best.png,"[0.732856, -0.624771, -1.316127, -1.65806, 2.838369, -0.174533, 0.801172, -0.714912, -0.110641, 1.489352, -2.513776, 1.721605, 0.974427, -0.933298, -1.460067, -1.180821, 1.687091, 1.305024]",41.99,-35.8,-75.41,-95.0,162.63,-10.0,45.9,-40.96,-6.34,85.33,-144.03,98.64,55.83,-53.47,-83.66,-67.66,96.66,74.77
letters_lower/v_dejavuserif-bold,letters_lower,targets/letters_lower/v_dejavuserif-bold.png,0.668,0.6516,0.0145,0.6287,10,0,3,0.2,185.6,,,,,,,,letters_lower/v_dejavuserif-bold/v_dejavuserif-bold_best.png,"[-0.889388, -1.007773, -0.213373, 0.581958, 1.582847, 1.480665, 0.194887, -1.141131, -0.837822, 0.139735, -2.226828, 1.004178, 1.120078, -0.447902, -0.241973, -0.354091, -2.669512, 0.907715]",-50.96,-57.74,-12.23,33.34,90.69,84.84,11.17,-65.38,-48.0,8.01,-127.59,57.54,64.18,-25.66,-13.86,-20.29,-152.95,52.01
